date,radio,screen,netType,rncState,hspaChannels,na1,na2,na3,na4,na5,na6,na7
1367007014687,RADIO,0,8,DCH,0,-25,-84,-4,13273110,200,246,01
1367007015791,RADIO,0,15,DCH,1,-84,-84,-4,13273110,200,246,01
1367007016815,RADIO,0,15,DCH,1,-25,-84,-4,13273110,200,246,01
1367007017917,RADIO,0,15,DCH,1,-87,-84,-3,13273110,200,246,01
1367007019022,RADIO,0,15,DCH,1,-87,-84,-3,13273110,200,246,01
1367007020127,RADIO,0,15,DCH,1,-88,-85,-4,13273110,200,246,01
1367007021267,RADIO,0,15,DCH,1,-87,-86,-4,13273110,200,246,01
1367007022371,RADIO,0,15,DCH,1,-87,-87,-4,13273110,200,246,01
1367007023477,RADIO,0,3,FACH,0,-25,-87,-4,13273110,200,246,01
1367007024586,RADIO,0,8,FACH,0,-88,-87,-4,13273104,200,246,01
1367007025690,RADIO,0,8,FACH,0,-86,-87,-4,13273104,200,246,01
1367007026799,RADIO,0,8,FACH,0,-89,-87,-4,13273104,200,246,01
1367007027912,RADIO,0,8,FACH,0,-88,-87,-4,13273104,200,246,01
1367007029017,RADIO,0,8,IDLE,0,-89,-87,-4,13273104,200,246,01
1367007030136,RADIO,0,8,IDLE,0,-89,-87,-4,13273104,200,246,01
1367007031246,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007032352,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007033462,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007034572,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007035702,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007036811,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007037922,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007039035,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007040146,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007041251,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007042360,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007043725,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007044843,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007045953,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007047067,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007048177,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007049288,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007050401,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007051508,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007052617,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007053734,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007054849,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007055962,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007057075,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007058186,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007059298,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007060412,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007061523,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007062641,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007063753,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007064863,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007065972,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007067077,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007068190,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007069300,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007070412,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007071522,RADIO,0,8,IDLE,0,-88,-87,-4,13273104,200,246,01
1367007072638,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007073751,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007074861,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007075978,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007077086,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007078198,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007079310,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007080424,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007081536,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007082669,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007083788,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007084902,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007086011,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007087118,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007088235,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007089352,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007090464,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007091572,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007092687,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007093799,RADIO,0,8,IDLE,0,-87,-87,-3,13273104,200,246,01
1367007094913,RADIO,0,8,IDLE,0,-87,-87,-5,13273104,200,246,01
1367007096024,RADIO,0,8,IDLE,0,-87,-87,-5,13273104,200,246,01
1367007097138,RADIO,0,8,IDLE,0,-87,-87,-5,13273104,200,246,01
1367007098248,RADIO,0,8,IDLE,0,-87,-87,-5,13273104,200,246,01
1367007099356,RADIO,0,8,IDLE,0,-87,-87,-5,13273104,200,246,01
1367007100468,RADIO,0,8,IDLE,0,-87,-87,-5,13273104,200,246,01
1367007101578,RADIO,0,8,IDLE,0,-87,-87,-5,13273104,200,246,01
1367007102674,RADIO,0,8,IDLE,0,-87,-87,-5,13273104,200,246,01
1367007103774,RADIO,0,8,DCH,0,-88,-87,-4,13273104,200,246,01
1367007104799,RADIO,0,15,DCH,1,-84,-87,-4,13273104,200,246,01
1367007105902,RADIO,0,15,DCH,1,-86,-87,-4,13273104,200,246,01
1367007107003,RADIO,0,15,DCH,1,-85,-86,-4,13273104,200,246,01
1367007108108,RADIO,0,15,DCH,1,-86,-86,-4,13273104,200,246,01
1367007109212,RADIO,0,15,DCH,1,-90,-85,-4,13273104,200,246,01
1367007110316,RADIO,0,15,DCH,1,-90,-85,-4,13273104,200,246,01
1367007111411,RADIO,0,8,FACH,0,-92,-85,-4,13273104,200,246,01
1367007112517,RADIO,0,8,IDLE,0,-95,-85,-4,13273104,200,246,01
1367007113591,RADIO,0,8,IDLE,0,-95,-85,-4,13273104,200,246,01
1367007114702,RADIO,0,8,IDLE,0,-96,-86,-5,13273104,200,246,01
1367007115813,RADIO,0,8,IDLE,0,-96,-86,-4,13273104,200,246,01
1367007116928,RADIO,0,8,IDLE,0,-96,-86,-4,13273104,200,246,01
1367007118039,RADIO,0,8,IDLE,0,-96,-86,-4,13273104,200,246,01
1367007119061,RADIO,0,8,IDLE_CCCH,0,-96,-86,-4,13273104,200,246,01
1367007120125,RADIO,0,8,DCH,0,-25,-87,-4,13273104,200,246,01
1367007121192,RADIO,0,15,DCH,1,-93,-87,-4,13273104,200,246,01
1367007122285,RADIO,0,15,DCH,1,-92,-87,-5,13273104,200,246,01
1367007123353,RADIO,0,15,DCH,1,-92,-89,-4,13273104,200,246,01
1367007124465,RADIO,0,15,DCH,1,-95,-91,-4,13273104,200,246,01
1367007125483,RADIO,0,15,DCH,1,-91,-92,-4,13273104,200,246,01
